Name,Version,Val,States,ID,Data,Name,Flags
,,12,8_old_leaf_type=oak | 1_persistent_bit=1 | 1_update_bit=1,18,12,leaves,
,,13,8_old_leaf_type=spruce | 1_persistent_bit=1 | 1_update_bit=1,18,13,leaves,
,,14,8_old_leaf_type=birch | 1_persistent_bit=1 | 1_update_bit=1,18,14,leaves,
,,15,8_old_leaf_type=jungle | 1_persistent_bit=1 | 1_update_bit=1,18,15,leaves,
leaves2,,0,8_new_leaf_type=acacia | 1_persistent_bit=0 | 1_update_bit=0,161,4,leaves2,
,,1,8_new_leaf_type=dark_oak | 1_persistent_bit=0 | 1_update_bit=0,161,5,leaves2,
,,4,8_new_leaf_type=acacia | 1_persistent_bit=0 | 1_update_bit=1,161,4,leaves2,
,,5,8_new_leaf_type=dark_oak | 1_persistent_bit=0 | 1_update_bit=1,161,5,leaves2,
,,8,8_new_leaf_type=acacia | 1_persistent_bit=1 | 1_update_bit=0,161,8,leaves2,
,,9,8_new_leaf_type=dark_oak | 1_persistent_bit=1 | 1_update_bit=0,161,9,leaves2,
,,12,8_new_leaf_type=acacia | 1_persistent_bit=1 | 1_update_bit=1,161,12,leaves2,
,,13,8_new_leaf_type=dark_oak | 1_persistent_bit=1 | 1_update_bit=1,161,13,leaves2,
lectern,10,,,47,0,bookshelf,
lever,,0,8_lever_direction=down_east_west | 1_open_bit=0,69,0,lever,
,,1,8_lever_direction=east | 1_open_bit=0,69,1,lever,
,,2,8_lever_direction=west | 1_open_bit=0,69,2,lever,
,,3,8_lever_direction=south | 1_open_bit=0,69,3,lever,
,,4,8_lever_direction=north | 1_open_bit=0,69,4,lever,
,,5,8_lever_direction=up_north_south | 1_open_bit=0,69,5,lever,
,,6,8_lever_direction=up_east_west | 1_open_bit=0,69,6,lever,
,,7,8_lever_direction=down_north_south | 1_open_bit=0,69,7,lever,
,,8,8_lever_direction=down_east_west | 1_open_bit=1,69,8,lever,
,,9,8_lever_direction=east | 1_open_bit=1,69,9,lever,
,,10,8_lever_direction=west | 1_open_bit=1,69,10,lever,
,,11,8_lever_direction=south | 1_open_bit=1,69,11,lever,
,,12,8_lever_direction=north | 1_open_bit=1,69,12,lever,
,,13,8_lever_direction=up_north_south | 1_open_bit=1,69,13,lever,
,,14,8_lever_direction=up_east_west | 1_open_bit=1,69,14,lever,
,,15,8_lever_direction=down_north_south | 1_open_bit=1,69,15,lever,
light_blue_glazed_terracotta,,0,3_facing_direction=0,238,0,light_blue_glazed_terracotta,
,,1,3_facing_direction=1,238,1,light_blue_glazed_terracotta,
,,2,3_facing_direction=2,238,2,light_blue_glazed_terracotta,
,,3,3_facing_direction=3,238,3,light_blue_glazed_terracotta,
,,4,3_facing_direction=4,238,4,light_blue_glazed_terracotta,
,,5,3_facing_direction=5,238,5,light_blue_glazed_terracotta,
light_weighted_pressure_plate,,0,3_redstone_signal=0,147,0,light_weighted_pressure_plate,
,,1,3_redstone_signal=1,147,1,light_weighted_pressure_plate,
,,2,3_redstone_signal=2,147,2,light_weighted_pressure_plate,
,,3,3_redstone_signal=3,147,3,light_weighted_pressure_plate,
,,4,3_redstone_signal=4,147,4,light_weighted_pressure_plate,
,,5,3_redstone_signal=5,147,5,light_weighted_pressure_plate,
,,6,3_redstone_signal=6,147,6,light_weighted_pressure_plate,
,,7,3_redstone_signal=7,147,7,light_weighted_pressure_plate,
,,8,3_redstone_signal=8,147,8,light_weighted_pressure_plate,
,,9,3_redstone_signal=9,147,9,light_weighted_pressure_plate,
,,10,3_redstone_signal=10,147,10,light_weighted_pressure_plate,
,,11,3_redstone_signal=11,147,11,light_weighted_pressure_plate,
,,12,3_redstone_signal=12,147,12,light_weighted_pressure_plate,
,,13,3_redstone_signal=13,147,13,light_weighted_pressure_plate,
,,14,3_redstone_signal=14,147,14,light_weighted_pressure_plate,
,,15,3_redstone_signal=15,147,15,light_weighted_pressure_plate,
lime_glazed_terracotta,,0,3_facing_direction=0,240,0,lime_glazed_terracotta,
,,1,3_facing_direction=1,240,1,lime_glazed_terracotta,
,,2,3_facing_direction=2,240,2,lime_glazed_terracotta,
,,3,3_facing_direction=3,240,3,lime_glazed_terracotta,
,,4,3_facing_direction=4,240,4,lime_glazed_terracotta,
,,5,3_facing_direction=5,240,5,lime_glazed_terracotta,
lit_blast_furnace,10,2,3_facing_direction=2,62,2,lit_furnace,
,10,3,3_facing_direction=3,62,3,lit_furnace,
,10,4,3_facing_direction=4,62,4,lit_furnace,
,10,5,3_facing_direction=5,62,5,lit_furnace,
lit_furnace,,2,3_facing_direction=2,62,2,lit_furnace,
,,3,3_facing_direction=3,62,3,lit_furnace,
,,4,3_facing_direction=4,62,4,lit_furnace,
,,5,3_facing_direction=5,62,5,lit_furnace,
lit_pumpkin,,0,3_direction=0,91,0,lit_pumpkin,
,,1,3_direction=1,91,1,lit_pumpkin,
,,2,3_direction=2,91,2,lit_pumpkin,
,,3,3_direction=3,91,3,lit_pumpkin,
lit_redstone_lamp,,,,124,0,lit_redstone_lamp,
lit_redstone_ore,,,,74,0,lit_redstone_ore,
lit_smoker,10,2,3_facing_direction=2,62,2,lit_furnace,
,10,3,3_facing_direction=3,62,3,lit_furnace,
,10,4,3_facing_direction=4,62,4,lit_furnace,
,10,5,3_facing_direction=5,62,5,lit_furnace,
log,,0,8_old_log_type=oak | 8_pillar_axis=y,17,0,log,
,,1,8_old_log_type=spruce | 8_pillar_axis=y,17,1,log,
,,2,8_old_log_type=birch | 8_pillar_axis=y,17,2,log,
,,3,8_old_log_type=jungle | 8_pillar_axis=y,17,3,log,
,,4,8_old_log_type=oak | 8_pillar_axis=x,17,4,log,
,,5,8_old_log_type=spruce | 8_pillar_axis=x,17,5,log,
,,6,8_old_log_type=birch | 8_pillar_axis=x,17,6,log,
,,7,8_old_log_type=jungle | 8_pillar_axis=x,17,7,log,
,,8,8_old_log_type=oak | 8_pillar_axis=z,17,8,log,
,,9,8_old_log_type=spruce | 8_pillar_axis=z,17,9,log,
,,10,8_old_log_type=birch | 8_pillar_axis=z,17,10,log,
,,11,8_old_log_type=jungle | 8_pillar_axis=z,17,11,log,
,,0,8_old_log_type=oak | 3_direction=0,17,0,log,
,,1,8_old_log_type=spruce | 3_direction=0,17,1,log,
,,2,8_old_log_type=birch | 3_direction=0,17,2,log,
,,3,8_old_log_type=jungle | 3_direction=0,17,3,log,
,,4,8_old_log_type=oak | 3_direction=1,17,4,log,
,,5,8_old_log_type=spruce | 3_direction=1,17,5,log,
,,6,8_old_log_type=birch | 3_direction=1,17,6,log,
,,7,8_old_log_type=jungle | 3_direction=1,17,7,log,
,,8,8_old_log_type=oak | 3_direction=2,17,8,log,
,,9,8_old_log_type=spruce | 3_direction=2,17,9,log,
,,10,8_old_log_type=birch | 3_direction=2,17,10,log,
,,11,8_old_log_type=jungle | 3_direction=2,17,11,log,
,,12,8_old_log_type=oak | 3_direction=3,17,12,log,
,,13,8_old_log_type=spruce | 3_direction=3,17,13,log,
,,14,8_old_log_type=birch | 3_direction=3,17,14,log,
,,15,8_old_log_type=jungle | 3_direction=3,17,15,log,
log2,,0,8_pillar_axis=y | 8_new_log_type=acacia,162,0,log2,
,,1,8_pillar_axis=y | 8_new_log_type=dark_oak,162,1,log2,
,,4,8_pillar_axis=x | 8_new_log_type=acacia,162,4,log2,
,,5,8_pillar_axis=x | 8_new_log_type=dark_oak,162,5,log2,
,,8,8_pillar_axis=z | 8_new_log_type=acacia,162,8,log2,
,,9,8_pillar_axis=z | 8_new_log_type=dark_oak,162,9,log2,
,,0,3_direction=0 | 8_new_log_type=acacia,162,0,log2,
,,1,3_direction=0 | 8_new_log_type=dark_oak,162,1,log2,
,,4,3_direction=1 | 8_new_log_type=acacia,162,4,log2,
,,5,3_direction=1 | 8_new_log_type=dark_oak,162,5,log2,
,,8,3_direction=2 | 8_new_log_type=acacia,162,8,log2,
,,9,3_direction=2 | 8_new_log_type=dark_oak,162,9,log2,
,,12,3_direction=3 | 8_new_log_type=acacia,162,12,log2,
,,13,3_direction=3 | 8_new_log_type=dark_oak,162,13,log2,
loom,10,,,58,0,crafting_table,
magenta_glazed_terracotta,,0,3_facing_direction=0,237,0,magenta_glazed_terracotta,
,,1,3_facing_direction=1,237,1,magenta_glazed_terracotta,
,,2,3_facing_direction=2,237,2,magenta_glazed_terracotta,
,,3,3_facing_direction=3,237,3,magenta_glazed_terracotta,
,,4,3_facing_direction=4,237,4,magenta_glazed_terracotta,
,,5,3_facing_direction=5,237,5,magenta_glazed_terracotta,
magma,,,,213,0,magma,
melon_block,,,,103,0,melon_block,
melon_stem,,0,3_growth=0,105,0,melon_stem,
,,1,3_growth=1,105,1,melon_stem,
,,2,3_growth=2,105,2,melon_stem,
,,3,3_growth=3,105,3,melon_stem,
,,4,3_growth=4,105,4,melon_stem,
,,5,3_growth=5,105,5,melon_stem,
,,6,3_growth=6,105,6,melon_stem,
,,7,3_growth=7,105,7,melon_stem,
mob_spawner,,,,52,0,mob_spawner,
monster_egg,,0,8_monster_egg_stone_type=stone,97,0,monster_egg,
,,1,8_monster_egg_stone_type=cobblestone,97,1,monster_egg,
,,2,8_monster_egg_stone_type=stone_brick,97,2,monster_egg,
,,3,8_monster_egg_stone_type=mossy_stone_brick,97,3,monster_egg,
,,4,8_monster_egg_stone_type=cracked_stone_brick,97,4,monster_egg,
,,5,8_monster_egg_stone_type=chiseled_stone_brick,97,5,monster_egg,
mossy_cobblestone,,,,48,0,mossy_cobblestone,
mossy_cobblestone_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,67,0,stone_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,67,1,stone_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,67,2,stone_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,67,3,stone_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,67,4,stone_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,67,5,stone_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,67,6,stone_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,67,7,stone_stairs,
mossy_stone_brick_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,109,0,stone_brick_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,109,1,stone_brick_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,109,2,stone_brick_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,109,3,stone_brick_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,109,4,stone_brick_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,109,5,stone_brick_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,109,6,stone_brick_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,109,7,stone_brick_stairs,
movingBlock,,,,36,0,piston_extension,
mycelium,,,,110,0,mycelium,
nether_brick_block,,,,112,0,nether_brick,
nether_brick_fence,,,,113,0,nether_brick_fence,
nether_brick_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,114,0,nether_brick_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,114,1,nether_brick_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,114,2,nether_brick_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,114,3,nether_brick_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,114,4,nether_brick_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,114,5,nether_brick_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,114,6,nether_brick_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,114,7,nether_brick_stairs,
nether_wart,,0,3_age=0,115,0,nether_wart,
,,1,3_age=1,115,1,nether_wart,
,,2,3_age=2,115,2,nether_wart,
,,3,3_age=3,115,3,nether_wart,
nether_wart_block,,,,214,0,nether_wart_block,
netherrack,,,,87,0,netherrack,
normal_stone_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,67,0,stone_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,67,1,stone_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,67,2,stone_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,67,3,stone_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,67,4,stone_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,67,5,stone_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,67,6,stone_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,67,7,stone_stairs,
noteblock,,,,25,0,noteblock,
oak_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,53,0,oak_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,53,1,oak_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,53,2,oak_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,53,3,oak_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,53,4,oak_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,53,5,oak_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,53,6,oak_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,53,7,oak_stairs,
observer,,0,3_facing_direction=0 | 1_powered_bit=0,218,0,observer,
,,1,3_facing_direction=1 | 1_powered_bit=0,218,1,observer,
,,2,3_facing_direction=2 | 1_powered_bit=0,218,2,observer,
,,3,3_facing_direction=3 | 1_powered_bit=0,218,3,observer,
,,4,3_facing_direction=4 | 1_powered_bit=0,218,4,observer,
,,5,3_facing_direction=5 | 1_powered_bit=0,218,5,observer,
,,8,3_facing_direction=0 | 1_powered_bit=1,218,8,observer,
,,9,3_facing_direction=1 | 1_powered_bit=1,218,9,observer,
,,10,3_facing_direction=2 | 1_powered_bit=1,218,10,observer,
,,11,3_facing_direction=3 | 1_powered_bit=1,218,11,observer,
,,12,3_facing_direction=4 | 1_powered_bit=1,218,12,observer,
,,13,3_facing_direction=5 | 1_powered_bit=1,218,13,observer,
obsidian,,,,49,0,obsidian,
orange_glazed_terracotta,,0,3_facing_direction=0,236,0,orange_glazed_terracotta,
,,1,3_facing_direction=1,236,1,orange_glazed_terracotta,
,,2,3_facing_direction=2,236,2,orange_glazed_terracotta,
,,3,3_facing_direction=3,236,3,orange_glazed_terracotta,
,,4,3_facing_direction=4,236,4,orange_glazed_terracotta,
,,5,3_facing_direction=5,236,5,orange_glazed_terracotta,
packed_ice,,,,174,0,packed_ice,
pink_glazed_terracotta,,0,3_facing_direction=0,241,0,pink_glazed_terracotta,
,,1,3_facing_direction=1,241,1,pink_glazed_terracotta,
,,2,3_facing_direction=2,241,2,pink_glazed_terracotta,
,,3,3_facing_direction=3,241,3,pink_glazed_terracotta,
,,4,3_facing_direction=4,241,4,pink_glazed_terracotta,
,,5,3_facing_direction=5,241,5,pink_glazed_terracotta,
piston,,0,3_facing_direction=0,33,0,piston,
,,1,3_facing_direction=1,33,1,piston,
,,2,3_facing_direction=2,33,3,piston,
,,3,3_facing_direction=3,33,2,piston,
,,4,3_facing_direction=4,33,5,piston,
,,5,3_facing_direction=5,33,4,piston,
pistonArmCollision,,0,3_facing_direction=0,34,0,piston_head,
,,1,3_facing_direction=1,34,1,piston_head,
,,2,3_facing_direction=2,34,3,piston_head,
,,3,3_facing_direction=3,34,2,piston_head,
,,4,3_facing_direction=4,34,5,piston_head,
,,5,3_facing_direction=5,34,4,piston_head,
planks,,0,8_wood_type=oak,5,0,planks,
,,1,8_wood_type=spruce,5,1,planks,
,,2,8_wood_type=birch,5,2,planks,
,,3,8_wood_type=jungle,5,3,planks,
,,4,8_wood_type=acacia,5,4,planks,
,,5,8_wood_type=dark_oak,5,5,planks,
podzol,,,,3,2,dirt,
polished_andesite_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,109,0,stone_brick_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,109,1,stone_brick_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,109,2,stone_brick_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,109,3,stone_brick_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,109,4,stone_brick_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,109,5,stone_brick_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,109,6,stone_brick_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,109,7,stone_brick_stairs,
polished_diorite_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,109,0,stone_brick_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,109,1,stone_brick_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,109,2,stone_brick_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,109,3,stone_brick_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,109,4,stone_brick_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,109,5,stone_brick_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,109,6,stone_brick_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,109,7,stone_brick_stairs,
polished_granite_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,109,0,stone_brick_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,109,1,stone_brick_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,109,2,stone_brick_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,109,3,stone_brick_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,109,4,stone_brick_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,109,5,stone_brick_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,109,6,stone_brick_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,109,7,stone_brick_stairs,
portal,,0,8_portal_axis=unknown,90,0,portal,
,,1,8_portal_axis=x,90,1,portal,
potatoes,,0,3_growth=0,142,0,potatoes,
,,1,3_growth=1,142,1,potatoes,
,,2,3_growth=2,142,2,potatoes,
,,3,3_growth=3,142,3,potatoes,
,,4,3_growth=4,142,4,potatoes,
,,5,3_growth=5,142,5,potatoes,
,,6,3_growth=6,142,6,potatoes,
,,7,3_growth=7,142,7,potatoes,
powered_comparator,,8,3_direction=0 | 1_output_lit_bit=1 | 1_output_subtract_bit=0,150,8,powered_comparator,
,,9,3_direction=1 | 1_output_lit_bit=1 | 1_output_subtract_bit=0,150,9,powered_comparator,
,,10,3_direction=2 | 1_output_lit_bit=1 | 1_output_subtract_bit=0,150,10,powered_comparator,
,,11,3_direction=3 | 1_output_lit_bit=1 | 1_output_subtract_bit=0,150,11,powered_comparator,
,,12,3_direction=0 | 1_output_lit_bit=1 | 1_output_subtract_bit=1,150,12,powered_comparator,
,,13,3_direction=1 | 1_output_lit_bit=1 | 1_output_subtract_bit=1,150,13,powered_comparator,
,,14,3_direction=2 | 1_output_lit_bit=1 | 1_output_subtract_bit=1,150,14,powered_comparator,
,,15,3_direction=3 | 1_output_lit_bit=1 | 1_output_subtract_bit=1,150,15,powered_comparator,
powered_repeater,,0,3_direction=0 | 3_repeater_delay=0,94,0,powered_repeater,
,,1,3_direction=1 | 3_repeater_delay=0,94,1,powered_repeater,
,,2,3_direction=2 | 3_repeater_delay=0,94,2,powered_repeater,
,,3,3_direction=3 | 3_repeater_delay=0,94,3,powered_repeater,
,,4,3_direction=0 | 3_repeater_delay=1,94,4,powered_repeater,
,,5,3_direction=1 | 3_repeater_delay=1,94,5,powered_repeater,
,,6,3_direction=2 | 3_repeater_delay=1,94,6,powered_repeater,
,,7,3_direction=3 | 3_repeater_delay=1,94,7,powered_repeater,
,,8,3_direction=0 | 3_repeater_delay=2,94,8,powered_repeater,
,,9,3_direction=1 | 3_repeater_delay=2,94,9,powered_repeater,
,,10,3_direction=2 | 3_repeater_delay=2,94,10,powered_repeater,
,,11,3_direction=3 | 3_repeater_delay=2,94,11,powered_repeater,
,,12,3_direction=0 | 3_repeater_delay=3,94,12,powered_repeater,
,,13,3_direction=1 | 3_repeater_delay=3,94,13,powered_repeater,
,,14,3_direction=2 | 3_repeater_delay=3,94,14,powered_repeater,
,,15,3_direction=3 | 3_repeater_delay=3,94,15,powered_repeater,
prismarine,,0,8_prismarine_block_type=default,168,0,prismarine,
,,1,8_prismarine_block_type=bricks,168,1,prismarine,
,,2,8_prismarine_block_type=dark,168,2,prismarine,
prismarine_brick_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,292,0,prismarine_bricks_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,292,1,prismarine_bricks_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,292,2,prismarine_bricks_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,292,3,prismarine_bricks_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,292,4,prismarine_bricks_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,292,5,prismarine_bricks_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,292,6,prismarine_bricks_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,292,7,prismarine_bricks_stairs,
prismarine_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,291,0,prismarine_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,291,1,prismarine_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,291,2,prismarine_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,291,3,prismarine_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,291,4,prismarine_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,291,5,prismarine_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,291,6,prismarine_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,291,7,prismarine_stairs,
pumpkin,,,3_direction=0,257,0,pumpkin,
pumpkin_stem,,0,3_growth=0,104,0,pumpkin_stem,
,,1,3_growth=1,104,1,pumpkin_stem,
,,2,3_growth=2,104,2,pumpkin_stem,
,,3,3_growth=3,104,3,pumpkin_stem,
,,4,3_growth=4,104,4,pumpkin_stem,
,,5,3_growth=5,104,5,pumpkin_stem,
,,6,3_growth=6,104,6,pumpkin_stem,
,,7,3_growth=7,104,7,pumpkin_stem,
purple_glazed_terracotta,,0,3_facing_direction=0,245,0,purple_glazed_terracotta,
,,1,3_facing_direction=1,245,1,purple_glazed_terracotta,
,,2,3_facing_direction=2,245,2,purple_glazed_terracotta,
,,3,3_facing_direction=3,245,3,purple_glazed_terracotta,
,,4,3_facing_direction=4,245,4,purple_glazed_terracotta,
,,5,3_facing_direction=5,245,5,purple_glazed_terracotta,
purpur_block,,0,8_chisel_type=default,201,0,purpur_block,
,,2,8_chisel_type=lines | 8_pillar_axis=y,202,0,purpur_pillar,
,,2,8_chisel_type=lines | 3_direction=0,202,0,purpur_pillar,
,,6,8_chisel_type=lines | 8_pillar_axis=x,202,4,purpur_pillar,
,,6,8_chisel_type=lines | 3_direction=1,202,4,purpur_pillar,
,,10,8_chisel_type=lines | 8_pillar_axis=z,202,8,purpur_pillar,
,,10,8_chisel_type=lines | 3_direction=2,202,8,purpur_pillar,
purpur_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,203,0,purpur_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,203,1,purpur_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,203,2,purpur_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,203,3,purpur_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,203,4,purpur_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,203,5,purpur_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,203,6,purpur_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,203,7,purpur_stairs,
quartz_block,10,3,8_chisel_type=smooth | 8_pillar_axis=y,155,0,quartz_block,
,,0,8_chisel_type=default,155,0,quartz_block,
,,1,8_chisel_type=chiseled,155,1,quartz_block,
,,2,8_chisel_type=lines | 8_pillar_axis=y,155,2,quartz_block,
,,2,8_chisel_type=lines | 3_direction=0,155,2,quartz_block,
,,5,8_chisel_type=chiseled,155,1,quartz_block,
,,6,8_chisel_type=lines | 8_pillar_axis=x,155,3,quartz_block,
,,6,8_chisel_type=lines | 3_direction=1,155,3,quartz_block,
,,9,8_chisel_type=chiseled,155,1,quartz_block,
,,10,8_chisel_type=lines | 8_pillar_axis=z,155,4,quartz_block,
,,10,8_chisel_type=lines | 3_direction=1,155,4,quartz_block,
,,13,8_chisel_type=chiseled,155,1,quartz_block,
quartz_ore,,,,153,0,quartz_ore,
quartz_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,156,0,quartz_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,156,1,quartz_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,156,2,quartz_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,156,3,quartz_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,156,4,quartz_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,156,5,quartz_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,156,6,quartz_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,156,7,quartz_stairs,
rail,,0,3_rail_direction=0,66,0,rail,
,,1,3_rail_direction=1,66,1,rail,
,,2,3_rail_direction=2,66,2,rail,
,,3,3_rail_direction=3,66,3,rail,
,,4,3_rail_direction=4,66,4,rail,
,,5,3_rail_direction=5,66,5,rail,
,,6,3_rail_direction=6,66,6,rail,
,,7,3_rail_direction=7,66,7,rail,
,,8,3_rail_direction=8,66,8,rail,
,,9,3_rail_direction=9,66,9,rail,
red_flower,10,9,8_flower_type=cornflower,38,1,red_flower,
,10,10,8_flower_type=lily_of_the_valley,38,6,red_flower,
,,0,8_flower_type=poppy,38,0,red_flower,
,,1,8_flower_type=orchid,38,1,red_flower,
,,2,8_flower_type=allium,38,2,red_flower,
,,3,8_flower_type=houstonia,38,3,red_flower,
,,4,8_flower_type=tulip_red,38,4,red_flower,
,,5,8_flower_type=tulip_orange,38,5,red_flower,
,,6,8_flower_type=tulip_white,38,6,red_flower,
,,7,8_flower_type=tulip_pink,38,7,red_flower,
,,8,8_flower_type=oxeye,38,8,red_flower,
red_glazed_terracotta,,0,3_facing_direction=0,249,0,red_glazed_terracotta,
,,1,3_facing_direction=1,249,1,red_glazed_terracotta,
,,2,3_facing_direction=2,249,2,red_glazed_terracotta,
,,3,3_facing_direction=3,249,3,red_glazed_terracotta,
,,4,3_facing_direction=4,249,4,red_glazed_terracotta,
,,5,3_facing_direction=5,249,5,red_glazed_terracotta,
red_mushroom,,,,40,0,red_mushroom,
red_mushroom_block,,0,3_huge_mushroom_bits=0,100,0,red_mushroom_block,
,,1,3_huge_mushroom_bits=1,100,1,red_mushroom_block,
,,2,3_huge_mushroom_bits=2,100,2,red_mushroom_block,
,,3,3_huge_mushroom_bits=3,100,3,red_mushroom_block,
