id, version, meta, id, meta, flags
,1451,extended=false | facing=north,sticky_piston,3_facing_direction=3,HEIGHTMAP | TILE_ENTITY
,1451,extended=false | facing=south,sticky_piston,3_facing_direction=2,HEIGHTMAP | TILE_ENTITY
,1451,extended=false | facing=west,sticky_piston,3_facing_direction=5,HEIGHTMAP | TILE_ENTITY
,1451,extended=false | facing=east,sticky_piston,3_facing_direction=4,HEIGHTMAP | TILE_ENTITY
,1451,extended=true | facing=down,sticky_piston,3_facing_direction=0,HEIGHTMAP | TILE_ENTITY
,1451,extended=true | facing=up,sticky_piston,3_facing_direction=1,HEIGHTMAP | TILE_ENTITY
,1451,extended=true | facing=north,sticky_piston,3_facing_direction=3,HEIGHTMAP | TILE_ENTITY
,1451,extended=true | facing=south,sticky_piston,3_facing_direction=2,HEIGHTMAP | TILE_ENTITY
,1451,extended=true | facing=west,sticky_piston,3_facing_direction=5,HEIGHTMAP | TILE_ENTITY
,1451,extended=true | facing=east,sticky_piston,3_facing_direction=4,HEIGHTMAP | TILE_ENTITY
stone,1451,,stone,8_stone_type=stone,HEIGHTMAP
stone_brick_slab,1451,type=double,double_stone_slab,8_stone_slab_type=stone_brick,HEIGHTMAP
,1451,type=bottom,stone_slab,8_stone_slab_type=stone_brick | 1_top_slot_bit=0,HEIGHTMAP
,1451,type=top,stone_slab,8_stone_slab_type=stone_brick | 1_top_slot_bit=1,HEIGHTMAP
stone_brick_stairs,1451,facing=east | half=bottom,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=0,HEIGHTMAP
,1451,facing=west | half=bottom,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=1,HEIGHTMAP
,1451,facing=south | half=bottom,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=2,HEIGHTMAP
,1451,facing=north | half=bottom,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=3,HEIGHTMAP
,1451,facing=east | half=top,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=0,HEIGHTMAP
,1451,facing=west | half=top,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=1,HEIGHTMAP
,1451,facing=south | half=top,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=2,HEIGHTMAP
,1451,facing=north | half=top,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=3,HEIGHTMAP
stone_brick_wall,1901,east=none | west=none | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=none | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=low | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=none | west=tall | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=none | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=low | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=stone_brick,
,1451,east=low | west=tall | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=stone_brick,
